CodItem,Desc Item,Category,Family,Speciality,Testing Cost
70003988,"GENE SOX9, DISPLASIA CAMPOMELICA, SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,32.95
70005549,"GENE SMN1, ATROFIA MUSCULAR ESPINHAL, SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,289.94
70007629,"GENE VHL, SINDROME VON HIPPEL-LINDAU, SEQUENCIAMENTO (NGS),",CA,GENETICS,SPECIAL GENETICS,330.23
70007896,"GENE MEN1, NEOPLASIA ENDOCRINA MULTIPLA TIPO 1, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,183.94
70003536,"ESCLEROSE TUBEROSA (TSC1, TSC2), SEQUENCIAMENTO (NGS), SANGUE",CA                                      ,GENETICS,SPECIAL GENETICS,558.83
70007926,"GENE MEN1, NEOPLASIA ENDOCRINA MULTIPLA TIPO 1, SEQUENCIAMEN",CA,GENETICS,SPECIAL GENETICS,181.79
70007415,"ANALISE DO GENE DEL22Q11.2 (TBX1), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,28.02
70002352,"SILVER RUSSELL, SINDROME (H19), SANGUE, METILACAO ESPECIFICAS MLPA (MS-MLPA)",CA,GENETICS,SPECIAL GENETICS,41.46
70007619,"GENE DMD, DISTROFIA MUSCULAR DUCHENNE/BECKER, SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,376.67
70007610,"GENE FGFR3, ACONDROPL SICO, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,379.89
70007757,"GENE ATXN7, ATAXIA ESPINOCEREBELOSA TIPO 7 (SCA7), SCREENING",CA,GENETICS,SPECIAL GENETICS,96.21
70007768,"SINDROME MILLER-DIEKE (DEL17P13), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,38.58
70007607,"GENE IDUA, MUCOPOLISSACARIDOSE TIPO 1 - DOENA DE HURLER, SE",CA,GENETICS,SPECIAL GENETICS,495.87
70003901,"MUCOPOLISSACARIDOSE TIPO 2 - DOENCA DE HUNTER (IDS), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,74.5
70002854,"ESTUDO MOLECULAR SINDROME RETT, GENE - MECP2, SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,167.58
70007755,"GENE ATXN2, ATAXIA ESPINOCEREBELOSA TIPO 2 (SCA2), SCREENING",CA,GENETICS,SPECIAL GENETICS,42.23
70007752,"SINDROME SMITH-MAGENIS (REGIAO 17P11), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,67.56
70007750,"OSTEOGENESE IMPERFEITA, PAINEL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,404.34
70007900,"BIÀPSIA LÖQUIDA - PAINEL PULMÇO/CÀLON, SEQUENCIAMENTO (NGS),",CA,GENETICS,SPECIAL GENETICS,30.83
70006193,DIAGNOSTICO DA MUTACAO DA ALFA 1 ANTITRIPSINA,CA,GENETICS,SPECIAL GENETICS,180.69
70007754,"GENE ATXN1, ATAXIA ESPINOCEREBELOSA TIPO 1 (SCA1), SCREENING",CA,GENETICS,SPECIAL GENETICS,74.71
70003512,"CANCER, COLON POLIPOSO (APC, MUTYH), SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,292.5
70006522,"SINDROME RETT, GENE MECP2, SANGUE",CA,GENETICS,SPECIAL GENETICS,91.62
70007756,"GENE ATXN3, ATAXIA ESPINOCEREBELOSA TIPO 3 (SCA3), SCREENING",CA,GENETICS,SPECIAL GENETICS,97.62
70007310,"GENE TTR, AMILOIDOSE FAMILIAR, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,112.99
70007764,"SINDROME DE WILLIAMS (DEL7Q11), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,115.14
70002851,"SINDROME DE PRADER-WILLI, ANALISE DE METILACAO, SANGUE/TECIDO",CA,GENETICS,SPECIAL GENETICS,113.38
70007763,"GENE RET, NEOPLASIA ENDOCRINA MULTIPLA TIPO 2A, SEQUENCIAMEN",CA,GENETICS,SPECIAL GENETICS,390.98
70005299,"DISTROFIA MIOTONICA DE STEINERT, SANGUE, ANALISE POR DNA",CA,GENETICS,SPECIAL GENETICS,479.71
70007622,"GENE RAF1, ESTUDO MOLECULAR SINDROME NOONAN, SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,138.92
70007618,"GENE BBS1, SINDROME BARDET BIEDL, SEQUENCIAMENTO (NGS), SANG",CA,GENETICS,SPECIAL GENETICS,25.57
70007550,"GENE (COL3AI), SINDROME EHLERS-DANLOS, TIPO 4, SEQUENCIAMENT",CA,GENETICS,SPECIAL GENETICS,424.58
70007765,"SINDROME DE WOLF-HIRSCHHORN (DEL4P), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,18.69
70003063,"PRADER-WILLI/ANGELMAN, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,135.69
70007751,"GENE COL2A1, HIPOCONDROGENESE, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,585.29
70007623,"GENE SOS1, ESTUDO MOLECULAR SINDROME NOONAN, SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,298.46
70007753,"GENE ATXN10, ATAXIA ESPINOCEREBELOSA TIPO 10 (SCA10), SCREEN",CA,GENETICS,SPECIAL GENETICS,36.08
70007766,"SINDROME CRI DU CHAT (DEL5P), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,139.39
70007630,"TARGET 1, PAINEL, SEQUENCIAMENTO (NGS), TECIDO",CA,GENETICS,SPECIAL GENETICS,17.28
70001172,"CLONALIDADE PARA CELULAS B, DETECCAO POR PCR, VARIOS MATERIAIS",CA,GENETICS,SPECIAL GENETICS,318.67
70007626,"GENE NRAS, ANALISE DE MUTAAO, PCR E SEQUENCIAMENTO, TECIDO",CA,GENETICS,SPECIAL GENETICS,220.76
70007628,"GENE IKAROS, MLPA, SANGUE/MEDULA",CA,GENETICS,SPECIAL GENETICS,131.78
70008046,"PESQUISA DE MUTACAO V600E PARA O GENE BRAF, PCR, TECIDO",CA,GENETICS,SPECIAL GENETICS,75.34
70007613,"INSTABILIDADE DE MICROSSATLITES (MSI), PCR E SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,270.35
70007644,"GENES KRAS E NRAS, ANALISE DE MUTACOES, PCR E SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,280.52
70005818,RM MAO DIREITA,RID,MRI,SKELETAL MUSCLE,255.19
70006351,RIM TRANSPLANTADO - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,59.92
70002739,"CAROTENO, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UG/DL)",CA,CORELAB,BIOCHEMISTRY,6.15
70005491,COXA - DIREITA - RX,RID,X-RAY,CONVENTIONAL,62.86
70004752,"PARATIREOIDES, CINTILOGRAFIA",RID,INTERNAL,SCINTILOGRAPHY,324.35
70000622,PESQUISA DE ANTICOAGULANTES CIRCULANTES,CA,HEMATO,COAGULATION,3.1
70004836,CRANIO - 2 INCIDENCIAS - RX,RID,X-RAY,CONVENTIONAL,67.36
70003082,"DESIDROGENASE LACTICA (DHL), ISOENZIMAS, SORO",CA,CORELAB,BIOCHEMISTRY,57.97
70007028,"SHBG - APOS ACTH GENERICO, SORO",CA,CORELAB,IMMUNOHORMONE,1.81
70002630,RM COTOVELO DIREITO,RID,MRI,SKELETAL MUSCLE,240.5
70005481,ARTICULACOES SACROILIACAS - FRENTE E PERFIL - RX,RID,X-RAY,CONVENTIONAL,70.91
70006564,TESTE FUNCIONAL - 17 HIDROXI PROGESTERONA E CORTISOL APOS ACTH,CA,CORELAB,IMMUNOHORMONE,4.15
70005448,ECODOPPLERCARDIOGRAMA TRANSESOFAGICO (INCLUI TRANSTORACICO),RID,CARDIO,ECHOCARDIOGRAPHY,110.92
70003972,"CLOSTRIDIUM DIFFICILE TOXINAS A+B, PESQUISA FEZES",CA,MICROBIO,BACTEROSCOPY,8.21
70001464,"LH - HORMONIO LUTEINIZANTE, SORO, 45 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,2.52
70000996,"LH - HORMONIO LUTEINIZANTE, SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,5.71
70005612,"FSH - HORMONIO FOLICULO ESTIMULANTE, SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,4.66
70001471,"LH - HORMONIO LUTEINIZANTE, SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.68
70006002,"FSH - HORMONIO FOLICULO ESTIMULANTE, SORO, 45 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,7.23
70004898,"FSH - HORMONIO FOLICULO ESTIMULANTE, SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,4.95
70002187,PROVA DE BOYDEN - US,RID,ULTRASOUND,GENERAL,55.62
70005240,FLUXO SANGUINEO OSSEO,RID,INTERNAL,SCINTILOGRAPHY,301.36
70002834,"MYCOBACTERIUM TUBERCULOSIS E RESISTENCIA A RIFAMPICINA, DIVERSOS, PCR QUALITATIVO",CA,GENETICS,BIOMOLECULAR,148.38
70005256,ARTICULACAO ACROMIOCLAVICULAR - ESQUERDO - RX,RID,X-RAY,CONVENTIONAL,57.63
70002120,ARTICULACAO ACROMIOCLAVICULAR - DIREITO - RX,RID,X-RAY,CONVENTIONAL,60.24
70002688,"ACIDO OXALICO (OXALATO), URINA AMOSTRA ISOLADA (EXEMPLO DE EXPRESSAO DE RESULTADO:MCG/ML)",CA,CORELAB,BIOCHEMISTRY,59.58
70001702,TC ANTEBRACO DIREITO,RID,CT SCAN,SKELETAL MUSCLE,214.79
70006241,RM BRACO ESQUERDO,RID,MRI,SKELETAL MUSCLE,232.78
70004985,"PROLACTINA, SORO, 60 MIN APOS REPOUSO",CA,CORELAB,IMMUNOHORMONE,1.62
70005913,"CURVA GLICEMICA 4 HS (0/30/60/90/120/180/240), SORO, ENDOVENOSA",CA,CORELAB,BIOCHEMISTRY,1.03
70008826,"PERFIL IMUNOLOGICO HUMORAL, SANGUE",CA,CORELAB,IMMUNOHORMONE,16.75
70000354,"ISOHEMAGLUTININAS A E B ANTICORPOS, TITULACAO, SANGUE",CA,CORELAB,IMMUNOHORMONE,9.59
70002235,"CITOMEGALOVIRUS (CMV), ANTIGENEMIA, SANGUE",CA,CORELAB,IMMUNOHORMONE,339.56
70004650,"HEMOGRAMA, CORDAO UMBILICAL",CA,HEMATO,BLOOD COUNT,1.8
70006100,"PERFIL, AVALIACAO DA FIBROSE E CIRROSE HEPATICA (FIBROMETER)",CA,CORELAB,BIOCHEMISTRY,83.91
70000523,"IMUNOFIXACAO DE PROTEINAS, URINA",CA,CORELAB,IMMUNOHORMONE,2.67
70007615,"GENES BRCA1 E BRCA2, MUTAAO FAMILIAR CONHECIDA, PCR E SEQUE",CA,GENETICS,SPECIAL GENETICS,209.48
70002818,"CREATININA, URINA DE 12 HORAS",CA,CORELAB,BIOCHEMISTRY,0.74
70006473,"TRIAGEM EXPANDIDA PARA DOENCAS METABOLICAS HEREDITARIAS, SANGUE/URINA",CA,NEONATO,INBORN ERRORS,48.12
70000084,"CLEARANCE DE CREATININA, URINA DE 12 HORAS/SORO",CA,CORELAB,BIOCHEMISTRY,0.17
70002116,ARCOS COSTAIS -RM,RID,MRI,SKELETAL MUSCLE,208.0
70006091,"PROLACTINA, SORO, 20 MIN APOS REPOUSO",CA,CORELAB,IMMUNOHORMONE,1.32
70006516,TC QUADRIL ESQUERDO,RID,CT SCAN,SKELETAL MUSCLE,186.73
70007030,"SULFATO DE DEHIDROEPIANDROSTERONA APOS ACTH GENERICO, SORO",CA,CORELAB,IMMUNOHORMONE,4.7
70004991,"SULFATO DE DEHIDROEPIANDROSTERONA (S-DHEA), SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,8.69
70007008,"DEHIDROEPIANDROSTERONA APOS ACTH GENERICO, SORO",CA,CORELAB,IMMUNOHORMONE,4.22
70004771,"DEHIDROEPIANDROSTERONA (DHEA), SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,10.44
70002759,TESTE FUNCIONAL - CORTISOL APOS ACTH,CA,CORELAB,IMMUNOHORMONE,3.48
70006176,TESTE FUNCIONAL - 11 DEOXICORTISOL (COMPOSTO S) APOS ACTH,CA,CORELAB,IMMUNOHORMONE,15.65
70001468,"COMPOSTO S (11 - DESOXICORTISOL), SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,13.64
70007033,"TESTE DE ESTIMULO C/ ACTH PARA ANDROSTENEDIONA GENERICO, SORO",CA,CORELAB,IMMUNOHORMONE,1.74
70004662,"ANDROSTENEDIONA, SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,4.28
70007003,"ACTH (ADRENOCORTICOTROFICO) APOS ACTH GENERICO, PLASMA",CA,CORELAB,IMMUNOHORMONE,3.95
70004634,"ACTH - HORMONIO ADRENOCORTICOTROFICO, PLASMA, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,10.41
70007089,"TESTE DE ESTIMULO PARA 17 HIDROXI PROGESTERONA, APOS XXX",CA,CORELAB,IMMUNOHORMONE,4.12
70005326,"ROTINA DE URINA (CARACTERES FISICOS, ELEMENTOS ANORMAIS E SEDIMENTOSCOPIA), URINA JATO FINAL",CA,URINE,ROUTINE,3.06
70000784,"BETA-2-MICROGLOBULINA, QUANTITATIVO, URINA AMOSTRA ISOLADA",CA,CORELAB,BIOCHEMISTRY,2.54
70003075,"ADENOVIRUS ANTICORPOS IGG E IGM,QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,16.5
70005011,"YERSINIA SP, FEZES, CULTURA",CA,MICROBIO,CULTURE,13.75
70005225,"CITRATO, URINA AMOSTRA ISOLADA",CA,CORELAB,BIOCHEMISTRY,1.62
70001071,"ESTRADIOL (E2), SORO, 120 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.17
70003407,RM COLUNA CERVICAL OPERADA,RID,MRI,SPINE,185.52
70001780,RM CAVIDADE NASAL,RID,MRI,HEAD AND NECK,222.58
70001747,RM CRANIO COM ESPECTROSCOPIA,RID,MRI,NEURAL,252.38
70000567,"ASPERGILLUS, ANTICORPOS, QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,11.62
70005672,RM PUNHO ESQUERDO,RID,MRI,SKELETAL MUSCLE,257.9
70002053,ARTICULACAO TEMPOROMANDIBULAR - BILATERAL - RX,RID,X-RAY,CONVENTIONAL,63.86
70001294,"IDENTIFICACAO DE BACTERIAS, URINA JATO FINAL, CULTURA AUTOMATIZADA",CA,MICROBIO,UROCULTURE,7.12
70006445,VACINA DA GRIPE - ADULTO,VX,VACCINE,VACCINE,2.7
70001527,"INSULINA, SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,7.66
70004937,"INSULINA, SORO, 120 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,5.85
70006050,CURVA GLICO - INSULINEMICA (GENERICA),CA,CORELAB,IMMUNOHORMONE,1.73
70002268,RM BRACO DIREITO,RID,MRI,SKELETAL MUSCLE,248.75
70001372,CURVA GLICO-INSULINEMICA (7 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,2.52
70001196,"IDENTIFICACAO DE BACTERIAS, DIVERSOS (XXX), CULTURA QUANTITATIVA",CA,MICROBIO,CULTURE,10.54
70004814,PUNCAO ASPIRATIVA DE LINFONODO INGUINAL COM AGULHA ORIENTADA POR US (NAO INCLUI O EXAME DE BASE),RID,ULTRASOUND,INVASIVE PROCEDURE,110.71
70005207,AORTA ABDOMINAL - ANGIO-RM,RID,MRI,VASCULAR,282.15
70002277,RM COXA ESQUERDA,RID,MRI,SKELETAL MUSCLE,241.02
70007019,"LACTOSE, TESTE DE TOLERANCIA GENERICO, SORO",CA,CORELAB,BIOCHEMISTRY,0.85
70002795,"GLICOSE, PLASMA, 15 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,1.57
70004546,"LEPTOSPIRA, ANTICORPOS IGM, SORO",CA,CORELAB,IMMUNOHORMONE,15.76
70002250,TC PERNA DIREITA,RID,CT SCAN,SKELETAL MUSCLE,186.33
70006196,"GRELINA, POLIPEPTIDEO LIBERADOR DA GASTRINA, SORO",CA,CORELAB,IMMUNOHORMONE,156.43
70001869,"ADAMTS-13 ATIVADOR DA PROTEASE DE VON WILLEBRAND, PLASMA",CA,HEMATO,COAGULATION,792.34
70001486,"PLAQUETAS, ANTICORPOS INDUZIDOS POR HEPARINA, SORO",CA,CORELAB,IMMUNOHORMONE,158.11
70003242,PATELA - DIREITO - RX,RID,X-RAY,CONVENTIONAL,60.19
70005272,PATELA - ESQUERDO- RX,RID,X-RAY,CONVENTIONAL,56.64
70006509,TC ARTICULACAO TEMPOROMANDIBULAR,RID,CT SCAN,HEAD AND NECK,219.12
70003719,"HTLV 1+2, ANTICORPOS -WESTERN BLOT, SORO/PLASMA",CA,CORELAB,INFECTIOUS,132.06
70002533,RX COLUNA PARA ESCOLIOSE 4 INCIDENCIAS,RID,X-RAY,CONVENTIONAL,47.79
70001328,"COXSACKIE VIRUS B, ANTICORPOS,PAINEL, SORO",CA,CORELAB,IMMUNOHORMONE,157.22
70001604,"FSH - HORMONIO FOLICULO ESTIMULANTE, SORO, 120 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.36
70006012,"LH - HORMONIO LUTEINIZANTE, SORO, 120 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.4
70006504,USG REGIAO PERINEAL,RID,ULTRASOUND,GENERAL,62.78
70007627,"GENE TP53, MUTAAO R337H, PCR E SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,287.72
70006607,"CRYPTOCOCCUS, PESQUISA, DIVERSOS",CA,MICROBIO,BACTEROSCOPY,39.64
70003158,CURVA GLICEMICA 6 HS (0/30/60/90/120/180/240/300/360),CA,CORELAB,BIOCHEMISTRY,7.56
70004822,ESTERNO CLAVICULAR (ARTICULACAO) ESQUERDA - RM,RID,MRI,SKELETAL MUSCLE,318.1
70002486,"DENSIDADE, URINA DE 24 HORAS",CA,URINE,ROUTINE,1.04
70000412,ALFA TALASSEMIA ANALISE MOLECULAR SANGUE,CA,GENETICS,SPECIAL GENETICS,439.92
70002597,TC COXA DIREITA,RID,CT SCAN,SKELETAL MUSCLE,202.96
70005642,TC COXA ESQUERDA,RID,CT SCAN,SKELETAL MUSCLE,204.65
70000484,"CALCULO BILIAR, ANALISE",CA,CORELAB,BIOCHEMISTRY,7.14
70008210,"MIOGLOBINA, SANGUE",CA,CORELAB,CARDIAC MARKERS,37.4
70002629,RM ESCAPULA ESQUERDA,RID,MRI,SKELETAL MUSCLE,214.34
70000785,"CEVADA (F6), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.27
70005659,RM BOLSA ESCROTAL,RID,MRI,INTERNAL MEDICINE,291.72
70004536,"21 HIDROXILASE, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,100.98
70002829,"SARAMPO, ANTICORPOS IGM E IGG, SORO",CA,CORELAB,IMMUNOHORMONE,17.04
70008376,TESTE DE ESTIMULO DE HGH E GLICOSE COM INSULINA (4 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,8.61
70005936,"HGH - HORMONIO DE CRESCIMENTO, SORO, 40 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.2
70001001,"HGH - HORMONIO DE CRESCIMENTO, SORO, 20 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,2.88
70005931,"HGH - HORMONIO DE CRESCIMENTO) (BASAL DE PROVA), SORO",CA,CORELAB,IMMUNOHORMONE,11.0
70003032,"GLICOSE, PLASMA, 40 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,0.38
70004166,"GLICOSE, PLASMA, 20 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,0.63
70007807,TESTE FUNCIONAL - TSH APOS TRH (3 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,1.31
70007777,TESTE DE ESTIMULO DE GLICOSE COM GLUCAGON (5 DOSAGENS),CA,CORELAB,BIOCHEMISTRY,1.47
70001784,"TIREOESTIMULANTE, HORMONIO (TSH), SORO, 90 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,2.58
70007788,"TESTE DE ESTIMULO DE TSH COM TRH (4 DOSAGENS), SORO",CA,CORELAB,IMMUNOHORMONE,3.91
70007803,TESTE FUNCIONAL - PROLACTINA APOS TRH (4 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,1.94
70005806,"PROLACTINA, SORO, 90 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,4.22
70004213,"PROLACTINA, SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,12.8
70004979,"PROLACTINA, SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.14
70007802,TESTE FUNCIONAL - PROLACTINA APOS TRH (3 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,4.52
70007786,TESTE DE ESTIMULO DE SULFATO DE DEHIDROEPIANDROSTERONA (S-DH,CA,CORELAB,IMMUNOHORMONE,1.84
70008519,TESTE DE ESTIMULO DEHIDROEPIANDROSTERONA (DHEA) COM ACTH (CO,CA,CORELAB,IMMUNOHORMONE,3.05
70003879,"ANDROSTENEDIONA, SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,3.01
70007782,TESTE DE ESTIMULO DE ANDROSTENEDIONA COM ACTH (CORTROSINA) (,CA,CORELAB,IMMUNOHORMONE,1.68
70007994,TESTE DE ESTIMULO DE ESTRADIOL COM LHRH (5 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,0.56
70004849,"ESTRADIOL (E2), (BASAL DE PROVA), SORO",CA,CORELAB,IMMUNOHORMONE,1.67
70008511,TESTE DE ESTIMULO DE ESTRADIOL COM LHRH (3 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,7.07
70007869,TESTE DE SUPRESSAO DE HGH COM GLICOSE (2 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,35.91
70004171,"GLICOSE, PLASMA, 240 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,0.79
70001625,"INSULINA, SORO, 180 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,6.17
70006037,"INSULINA, SORO, 240 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,7.41
70004229,"PROLACTINA, POOL",CA,CORELAB,IMMUNOHORMONE,1.52
70000898,"CORTISOL, SORO, 20 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,2.07
70005906,"CORTISOL, SORO, 40 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,7.11
70007832,TESTE DE ESTIMULO DE CORTISOL COM INSULINA (4 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,6.52
70001736,"TESTOSTERONA LIVRE, SORO",CA,CORELAB,IMMUNOHORMONE,4.09
70001658,"TESTOSTERONA TOTAL, SORO, 15 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,10.54
70001665,"TESTOSTERONA TOTAL, SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,12.89
70004318,"TESTOSTERONA LIVRE, SORO, 60 MIN. APOS XXX",CA,CORELAB,IMMUNOHORMONE,1.84
70007995,TESTE DE ESTIMULO DE TESTOSTERONA COM LHRH (5 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,11.03
70008512,TESTE DE ESTIMULO DE TESTOSTERONA COM LHRH (3 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,2.72
70000383,"PROTEINAS TOTAIS, URINA DE 12 HORAS",CA,CORELAB,BIOCHEMISTRY,0.78
70008514,TESTE DE ESTIMULO DE 17-HIDROXIPREGNENOLONA COM ACTH (3 DOSA,CA,CORELAB,IMMUNOHORMONE,57.8
70002819,"PERFIL URINARIO, URINA JATO MEDIO",CA,URINE,ROUTINE,6.04
70005894,"PERFIL ANDROGENICO, SORO",CA,CORELAB,IMMUNOHORMONE,16.05
70001338,"HGH - HORMONIO DE CRESCIMENTO, SORO, 15 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,7.12
70004707,"ADENOSINA DEAMINASE (ADA), DOSAGEM, LIQUIDO ASCITICO",CA,CORELAB,BIOCHEMISTRY,4.21
70005496,ESCAPULA - ESQUERDO - RX,RID,X-RAY,CONVENTIONAL,79.37
70002062,COSTELAS - HEMITORAX ESQUERDO- RX,RID,X-RAY,CONVENTIONAL,64.61
70004271,"CLARA DE OVO (F1), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.76
70002104,ESTRUTURAS SUPERFICIAIS (MUSCULO XXX) - US,RID,ULTRASOUND,SKELETAL MUSCLE,77.91
70005230,VASOS CERVICAIS VENOSOS BILATERAL (SUBCLAVIAS E JUGULARES) - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,75.3
70006499,USG PARTES MOLES (REGIAO SACRAL),RID,ULTRASOUND,GENERAL,59.13
70005796,TC QUADRIL DIREITO,RID,CT SCAN,SKELETAL MUSCLE,193.86
70006512,TC OMBRO ESQUERDO,RID,CT SCAN,SKELETAL MUSCLE,199.07
70004799,"HIDRO-RM (COLANGIO-RM), INCLUIR EXAME DE BASE",RID,MRI,INTERNAL MEDICINE,259.76
70004786,ECODOPPLERCARDIOGRAMA COM ESTRESSE FARMACOLOGICO(DIPIRIDAMOL),RID,CARDIO,ECHOCARDIOGRAPHY,179.57
70003100,TC PERNA ESQUERDA,RID,CT SCAN,SKELETAL MUSCLE,201.65
70004768,MEMBRO SUPERIOR - ESQUERDO - DOPPLER COLORIDO ARTERIAL,RID,ULTRASOUND,DOPPLER,71.27
70002054,CLAVICULA - DIREITA - RX,RID,X-RAY,CONVENTIONAL,65.47
70005258,COSTELAS - HEMITORAX DIREITO- RX,RID,X-RAY,CONVENTIONAL,63.81
70002898,FISTULA ARTERIO-VENOSA ESQUERDA - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,51.2
70006492,TOMOSSINTESE,RID,MAMMO,MAMMOGRAPHY,309.34
70004877,"CAMPYLOBACTER SP, FEZES, CULTURA",CA,MICROBIO,CULTURE,3.92
70007247,VACINA HAEMOPHILUS INFLUENZAE TIPO B,VX,VACCINE,VACCINE,11.33
70001025,"CHAGAS (TRYPANOSOMA CRUZI), ANTICORPOS IGM,PESQUISA, SORO , IF",CA,CORELAB,INFECTIOUS,4.06
70005685,"17-ALFA-HIDROXIPROGESTERONA, SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,7.32
70006904,DERIVADO - DOPPLER TIREOIDE,RID,ULTRASOUND,DOPPLER,0.0
70006819,DERIVADO - DOPPLER ACRESCIMO 100%,RID,ULTRASOUND,DOPPLER,0.87
70004823,RM - DIFUSAO POR RM,RID,MRI,NEURAL,201.45
70004820,ESTERNO CLAVICULAR (ARTICULACAO) DIREITA - RM,RID,MRI,SKELETAL MUSCLE,426.28
70001850,FATOR DE CRESCIMENTO VASCULAR ENDOTELIAL (VEGF) SORO/PLASMA,CA,CORELAB,IMMUNOHORMONE,112.19
70000841,"EPSTEIN BARR VIRUS, PESQUISA, DIVERSOS (XXX), PCR",CA,GENETICS,BIOMOLECULAR,104.06
70003098,TC BRACO ESQUERDO,RID,CT SCAN,SKELETAL MUSCLE,197.73
